310|"Deirdre"|"Kenyon"|"F"|1949|"single"|"9042 Suspicious Street"|"59200"|"Diss"|51390|"England - Norfolk"|52591|52789|"(536) 348-2693"|"F: 110,000 - 129,999"|7000|"deirdre.kenyon@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
357|"Deirdre"|"Markland"|"F"|1942|""|"7841 Harelip Drive"|"88512"|"Blackrock"|51196|"Dublin"|52580|52780|"(421) 217-9406"|"D: 70,000 - 89,999"|3000|"deirdre.markland@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
261|"Deirdre"|"Justice"|"F"|1985|"single"|"6730 Suing Lane"|"54249"|"Belmont, MI"|51177|"MI"|52654|52790|"(562) 668-2138"|"G: 130,000 - 149,999"|7000|"deirdre.justice@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
348|"Delilah"|"Konur"|"F"|1929|"married"|"5096 Subtrees Circle"|"53574"|"Almere"|51057|"Flevopolder"|52599|52784|"(268) 380-1746"|"K: 250,000 - 299,999"|11000|"delilah.konur@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
385|"Della"|"Race"|"F"|1957|"single"|"5681 Monopoly Drive"|"89503"|"Bolivar"|51203|"TX"|52745|52790|"(644) 252-8844"|"E: 90,000 - 109,999"|5000|"della.race@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
177|"Delora"|"Valentino"|"F"|1927|"married"|"1878 Cusp Drive"|"52602"|"Blountstown"|51200|"FL"|52595|52790|"(514) 575-6441"|"F: 110,000 - 129,999"|7000|"delora.valentino@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
99|"Delora"|"Ziluca"|"F"|1932|"divorced"|"1358 Submittal Lane"|"47876"|"Bordeaux"|51208|"Aquitaine"|52548|52779|"(294) 318-3566"|"G: 130,000 - 149,999"|7000|"delora.ziluca@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
246|"Deloris"|"Drumm"|"F"|1924|"divorced"|"10476 Gayety Street"|"88997"|"Gdansk"|51576|"Gdansk"|52609|52786|"(284) 738-8860"|"B: 30,000 - 49,999"|1500|"deloris.drumm@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
528|"Denice"|"Fay"|"F"|1977|"widow"|"8736 Penetrable Street"|"39245"|"Brisbane"|51218|"Queensland"|52703|52774|"(323) 415-4998"|"G: 130,000 - 149,999"|7000|"denice.fay@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
1106|"Dewey"|"Eastwood"|"M"|1956|"married"|"6744 Influences Turnpike"|"38763"|"Haiku-Pauwela"|51645|"HI"|52615|52790|"(386) 553-3189"|"E: 90,000 - 109,999"|5000|"dewey.eastwood@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
318|"Diamond"|"Duval"|"F"|1941|"single"|"2562 Eluded Drive"|"90074"|"Bremen"|51215|"Bremen"|52564|52776|"(622) 968-6558"|"I: 170,000 - 189,999"|10000|"diamond.duval@company2.com"|"Customer total"|52772|2||1998-05-31||"A"|
828|"Dick"|"Paige"|"M"|1953|"single"|"3421 Populousness Street"|"49528"|"Mumbai Bombay"|51932|"Maharashtra"|52660|52781|"(423) 971-1963"|"K: 250,000 - 299,999"|11000|"dick.paige@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
657|"Dillon"|"Shelby"|"M"|1928|""|"7148 Understandable Street"|"91316"|"Darwin"|51381|"Northern Territory"|52687|52774|"(264) 399-8199"|"F: 110,000 - 129,999"|7000|"dillon.shelby@company2.com"|"Customer total"|52772|2||1998-08-31||"A"|
483|"Dina"|"Sewel"|"F"|1938|"divorced"|"3379 Occidentalizes Circle"|"65891"|"Aalen"|51042|"Baden-Wuerttemberg"|52559|52776|"(714) 781-4437"|"L: 300,000 and above"|11000|"dina.sewel@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
89|"Dina"|"Siegel"|"F"|1960|""|"8753 Ascribes Street"|"51291"|"Geleen"|51577|"Limburg"|52646|52784|"(734) 372-1119"|"D: 70,000 - 89,999"|3000|"dina.siegel@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
572|"Dion"|"Bartlett"|"M"|1925|"single"|"1701 Shorten Drive"|"77448"|"Franklin"|51518|"GE"|52604|52790|"(701) 646-1800"|"E: 90,000 - 109,999"|5000|"dion.bartlett@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
653|"Dion"|"Klesser"|"M"|1957|"single"|"7731 Hoping Turnpike"|"70126"|"Aldridge"|51050|"England - West Midlands"|52593|52789|"(338) 241-6419"|"E: 90,000 - 109,999"|5000|"dion.klesser@company2.com"|"Customer total"|52772|2||1998-04-30||"A"|
111|"Dione"|"Libby"|"F"|1970|"single"|"6206 Beaning Turnpike"|"42058"|"Niteroi"|51984|"Rio de Janeiro"|52713|52775|"(263) 240-9765"|"A: Below 30,000"|1500|"dione.libby@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
39|"Dione"|"Barone"|"F"|1966|"divorced"|"10862 Andrei Boulevard"|"61555"|"Bath"|51168|"England - Avon"|52588|52789|"(278) 304-4386"|"E: 90,000 - 109,999"|5000|"dione.barone@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
863|"Dirk"|"Everrett"|"M"|1978|"married"|"6033 Lavish Drive"|"78618"|"Berea"|51180|"KY"|52632|52790|"(645) 760-3996"|"D: 70,000 - 89,999"|3000|"dirk.everrett@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
22|"Dolores"|"Moore"|"F"|1961|"married"|"2013 Geometrically Turnpike"|"31813"|"Aline"|51052|"OK"|52689|52790|"(671) 603-1407"|"G: 130,000 - 149,999"|7000|"dolores.moore@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
728|"Donald"|"Atkins"|"M"|1964|"divorced"|"1270 Skulked Street"|"39113"|"Lancaster"|51786|"NH"|52668|52790|"(551) 721-5343"|"C: 50,000 - 69,999"|3000|"donald.atkins@company2.com"|"Customer total"|52772|2||1998-05-31||"A"|
236|"Donella"|"Peebles"|"F"|1948|"single"|"8984 Box Circle"|"34646"|"Girona"|51582|"Girona"|52611|52778|"(491) 644-8719"|"H: 150,000 - 169,999"|9000|"donella.peebles@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
540|"Donna"|"Post"|"F"|1933|"divorced"|"11298 Denotationally Street"|"84937"|"Cottbus"|51342|"Brandenburg"|52563|52776|"(385) 713-3312"|"C: 50,000 - 69,999"|3000|"donna.post@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
1093|"Donovan"|"Hinkle"|"M"|1931|"married"|"3203 Credulity Circle"|"52229"|"Kyoto"|51740|"Kyoto"|52640|52782|"(506) 634-5186"|"J: 190,000 - 249,999"|10000|"donovan.hinkle@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
611|"Donovan"|"Seagul"|"M"|1990|"single"|"9207 Gowned Street"|"81319"|"Barre"|51165|"MA"|52649|52790|"(313) 764-3814"|"I: 170,000 - 189,999"|10000|"donovan.seagul@company2.com"|"Customer total"|52772|2||1998-05-31||"A"|
28|"Dora"|"Hales"|"F"|1945|"married"|"10090 Loyally Street"|"35228"|"Bad Schwartau"|51156|"Schleswig-Holstein"|52736|52776|"(272) 719-6049"|"J: 190,000 - 249,999"|10000|"dora.hales@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
159|"Dorcas"|"Poindexter"|"F"|1981|""|"2449 Dorothy Turnpike"|"85268"|"Wellington"|52503|"Wellington"|52766|52785|"(754) 555-7298"|"I: 170,000 - 189,999"|10000|"dorcas.poindexter@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
200|"Dorcas"|"Paintor"|"F"|1975|"married"|"11022 Shared Drive"|"62706"|"Antony"|51067|"Ile-de-France"|52623|52779|"(753) 881-6337"|"E: 90,000 - 109,999"|5000|"dorcas.paintor@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
320|"Dorothea"|"Osgode"|"F"|1940|"divorced"|"4918 East Circle"|"51291"|"Geleen"|51577|"Limburg"|52646|52784|"(396) 664-5338"|"J: 190,000 - 249,999"|10000|"dorothea.osgode@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
507|"Dorothy"|"Achesson"|"F"|1951|"single"|"5661 Whip Circle"|"30662"|"Quimper"|52119|"Brittany"|52565|52779|"(522) 950-1571"|"J: 190,000 - 249,999"|10000|"dorothy.achesson@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
660|"Douglas"|"Fisher"|"M"|1976|"married"|"2181 Zionists Street"|"56658"|"Copenhagen"|51339|"Copenhagen"|52574|52777|"(682) 208-7342"|"G: 130,000 - 149,999"|7000|"douglas.fisher@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
662|"Douglas"|"Hanson"|"M"|1933|"widow"|"2496 Contrite Street"|"38931"|"Cape Town"|51315|"South Africa"|52740|52791|"(769) 467-5226"|"H: 150,000 - 169,999"|9000|"douglas.hanson@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
919|"Douglas"|"Agey"|"M"|1985|"single"|"5212 Gesture Street"|"41579"|"Enschede"|51453|"Overijssel"|52692|52784|"(472) 425-3774"|"E: 90,000 - 109,999"|5000|"douglas.agey@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
780|"Dudley"|"Baltimore"|"M"|1961|""|"1228 Pouches Drive"|"34646"|"Girona"|51582|"Girona"|52611|52778|"(667) 609-5283"|"C: 50,000 - 69,999"|3000|"dudley.baltimore@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
911|"Dudley"|"Hackett"|"M"|1959|""|"7853 Rounder Street"|"39245"|"Brisbane"|51218|"Queensland"|52703|52774|"(464) 892-3639"|"A: Below 30,000"|1500|"dudley.hackett@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
562|"Duke"|"Crabtree"|"M"|1968|""|"9573 Episcopal Street"|"62356"|"Limerick"|51797|"Limerick"|52647|52780|"(718) 207-2440"|"K: 250,000 - 299,999"|11000|"duke.crabtree@company2.com"|"Customer total"|52772|2||1998-04-30||"A"|
678|"Duke"|"Rivera"|"M"|1948|""|"11855 Appeasement Boulevard"|"66798"|"Allport"|51055|"AR"|52540|52790|"(551) 526-2185"|"E: 90,000 - 109,999"|5000|"duke.rivera@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
710|"Duke"|"Hemphill"|"M"|1936|"single"|"9543 Prussianize Lane"|"67843"|"Arbuckle"|51069|"CA"|52567|52790|"(528) 270-6108"|"F: 110,000 - 129,999"|7000|"duke.hemphill@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
799|"Duke"|"Paintor"|"M"|1986|"single"|"161 Toned Drive"|"90074"|"Bremen"|51215|"Bremen"|52564|52776|"(717) 570-1850"|"I: 170,000 - 189,999"|10000|"duke.paintor@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
825|"Dwight"|"Raymond"|"M"|1934|"widow"|"3859 Tightens Avenue"|"77448"|"Franklin"|51518|"GE"|52604|52790|"(292) 618-1940"|"I: 170,000 - 189,999"|10000|"dwight.raymond@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
245|"Echo"|"Damato"|"F"|1962|"married"|"6865 Dislocate Street"|"49147"|"Almeria"|51058|"Almeria"|52545|52778|"(777) 403-1927"|"A: Below 30,000"|1500|"echo.damato@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
45|"Echo"|"Drumm"|"F"|1951|"divorced"|"375 Hardwired Circle"|"76625"|"Abingdon"|51043|"England - Oxfordshire"|52592|52789|"(300) 644-4866"|"F: 110,000 - 129,999"|7000|"echo.drumm@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
216|"Editha"|"Raab"|"F"|1943|"married"|"9616 Aghast Street"|"63488"|"Sydney"|52334|"New South Wales"|52680|52774|"(355) 823-4174"|"L: 300,000 and above"|11000|"editha.raab@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
686|"Edmond"|"Lamar"|"M"|1966|"single"|"7398 Cotyledons Boulevard"|"85268"|"Wellington"|52503|"Wellington"|52766|52785|"(708) 262-5574"|"G: 130,000 - 149,999"|7000|"edmond.lamar@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
864|"Edmond"|"Haole"|"M"|1978|""|"9272 Contacting Street"|"33065"|"Blackduck"|51195|"MN"|52656|52790|"(689) 538-6752"|"E: 90,000 - 109,999"|5000|"edmond.haole@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
509|"Edna"|"Newcomer"|"F"|1962|""|"8594 Octahedra Street"|"86319"|"Salamanca"|52286|"Salamanca"|52733|52778|"(341) 476-2234"|"L: 300,000 and above"|11000|"edna.newcomer@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
1032|"Edsel"|"Crabtree"|"M"|1984|"single"|"1707 Provenance Street"|"30662"|"Quimper"|52119|"Brittany"|52565|52779|"(660) 664-9197"|"G: 130,000 - 149,999"|7000|"edsel.crabtree@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
952|"Edsel"|"Westman"|"M"|1950|""|"10913 Sympathized Street"|"53574"|"Almere"|51057|"Flevopolder"|52599|52784|"(269) 288-4553"|"G: 130,000 - 149,999"|7000|"edsel.westman@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
889|"Edward"|"Glidden"|"M"|1948|"married"|"7043 Synchronize Circle"|"71467"|"Rostock"|52175|"Mecklenburg-Vorpommern"|52662|52776|"(503) 474-9477"|"D: 70,000 - 89,999"|3000|"edward.glidden@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
25|"Effie"|"Crocker"|"F"|1938|""|"4802 Crooked Drive"|"48853"|"City of London"|51328|"England - Greater London"|52589|52789|"(711) 614-2432"|"I: 170,000 - 189,999"|10000|"effie.crocker@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
145|"Eleanor"|"Smartt"|"F"|1989|"single"|"5877 Canyon Street"|"44931"|"Bad Homburg"|51153|"Hessen"|52617|52776|"(245) 347-8354"|"E: 90,000 - 109,999"|5000|"eleanor.smartt@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
654|"Eli"|"Radford"|"M"|1971|"married"|"7833 Monfort Boulevard"|"68975"|"Buckley"|51222|"WA"|52757|52790|"(519) 835-7025"|"F: 110,000 - 129,999"|7000|"eli.radford@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
184|"Eliana"|"Zanth"|"F"|1962|""|"9258 Paralleling Street"|"90304"|"Holden"|51665|"WV"|52762|52790|"(280) 616-1165"|"H: 150,000 - 169,999"|9000|"eliana.zanth@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
1107|"Elias"|"Marsten"|"M"|1949|"divorced"|"4069 Stoutly Street"|"56047"|"Accomac"|51044|"VA"|52751|52790|"(621) 955-8349"|"F: 110,000 - 129,999"|7000|"elias.marsten@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
818|"Elijah"|"Fitzpatrick"|"M"|1968|"single"|"1093 Impurities Street"|"77287"|"Kuala Lumpur"|51739|"Kuala Lumpur"|52639|52783|"(681) 432-3160"|"F: 110,000 - 129,999"|7000|"e.fitzpatrick@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
899|"Elijah"|"Fellows"|"M"|1937|"divorced"|"3367 Notices Drive"|"30985"|"Chemnitz"|51323|"Sachsen"|52731|52776|"(319) 234-8278"|"G: 130,000 - 149,999"|7000|"elijah.fellows@company2.com"|"Customer total"|52772|2||1998-05-31||"A"|
114|"Elinor"|"Ahlemann"|"F"|1960|"widow"|"11303 Jovanovich Street"|"80149"|"Atalissa"|51076|"IA"|52618|52790|"(228) 916-2242"|"C: 50,000 - 69,999"|3000|"elinor.ahlemann@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
328|"Elinor"|"Litefoote"|"F"|1984|"single"|"7277 Throw Circle"|"40125"|"Katowice"|51720|"Katowice"|52635|52786|"(553) 515-7750"|"C: 50,000 - 69,999"|3000|"elinor.litefoote@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
717|"Eliot"|"Chen"|"M"|1936|"married"|"2890 Guaranteers Boulevard"|"30662"|"Quimper"|52119|"Brittany"|52565|52779|"(206) 956-6588"|"H: 150,000 - 169,999"|9000|"eliot.chen@company2.com"|"Customer total"|52772|2||1998-04-30||"A"|
406|"Elise"|"Banas"|"F"|1958|"single"|"7294 Anvils Street"|"39113"|"Lancaster"|51786|"NH"|52668|52790|"(620) 622-1032"|"B: 30,000 - 49,999"|1500|"elise.banas@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
478|"Elise"|"Katz"|"F"|1961|"married"|"5676 Royalty Drive"|"57579"|"Dingle"|51389|"Kerry"|52637|52780|"(566) 641-6477"|"I: 170,000 - 189,999"|10000|"elise.katz@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
222|"Eliza"|"Filbert"|"F"|1963|"married"|"11715 Coastal Drive"|"41579"|"Enschede"|51453|"Overijssel"|52692|52784|"(725) 398-9052"|"D: 70,000 - 89,999"|3000|"eliza.filbert@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
529|"Elizabeth"|"Barone"|"F"|1946|""|"6137 Rouses Street"|"66098"|"Riyadh"|52168|"Riyadh"|52714|52787|"(209) 774-2852"|"H: 150,000 - 169,999"|9000|"elizabeth.barone@company2.com"|"Customer total"|52772|2||1998-05-31||"A"|
561|"Elmer"|"Lengel"|"M"|1989|"single"|"2941 Competition Circle"|"33626"|"Istanbul"|51683|"Istanbul"|52624|52788|"(612) 336-3323"|"J: 190,000 - 249,999"|10000|"elmer.lengel@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
1000|"Elmo"|"Hubert"|"M"|1971|"married"|"8966 Dogtown Drive"|"84937"|"Cottbus"|51342|"Brandenburg"|52563|52776|"(280) 741-5294"|"F: 110,000 - 129,999"|7000|"elmo.hubert@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
1033|"Elmo"|"Steiner"|"M"|1944|"married"|"5294 Stoop Street"|"30985"|"Chemnitz"|51323|"Sachsen"|52731|52776|"(697) 669-6006"|"G: 130,000 - 149,999"|7000|"elmo.steiner@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
459|"Elnora"|"Thomas"|"F"|1926|"married"|"8163 Borrower Street"|"48853"|"City of London"|51328|"England - Greater London"|52589|52789|"(344) 956-3051"|"B: 30,000 - 49,999"|1500|"elnora.thomas@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
229|"Elsie"|"Naber"|"F"|1960|"married"|"11122 Partnership Turnpike"|"91105"|"Forest Heights"|51511|"MD"|52652|52790|"(348) 277-8244"|"F: 110,000 - 129,999"|7000|"elsie.naber@company2.com"|"Customer total"|52772|2||1998-07-31||"A"|
1073|"Elson"|"Schooler"|"M"|1977|""|"828 Steiner Street"|"88512"|"Blackrock"|51196|"Dublin"|52580|52780|"(258) 542-3869"|"C: 50,000 - 69,999"|3000|"elson.schooler@company2.com"|"Customer total"|52772|2||1998-05-31||"A"|
636|"Elson"|"Tannenbaum"|"M"|1959|"married"|"9906 Joes Drive"|"71467"|"Rostock"|52175|"Mecklenburg-Vorpommern"|52662|52776|"(265) 516-2169"|"H: 150,000 - 169,999"|9000|"elson.tannenbaum@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
974|"Elson"|"Harben"|"M"|1953|"single"|"5299 Sages Circle"|"49268"|"Mosquitolake"|51924|"AK"|52533|52790|"(601) 843-6840"|"F: 110,000 - 129,999"|7000|"elson.harben@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
312|"Emerald"|"Elliott"|"F"|1926|"divorced"|"10130 Revolving Avenue"|"56047"|"Accomac"|51044|"VA"|52751|52790|"(348) 343-1350"|"G: 130,000 - 149,999"|7000|"emerald.elliott@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
512|"Emerald"|"Oxford"|"F"|1934|"divorced"|"3842 Glad Drive"|"78618"|"Berea"|51180|"KY"|52632|52790|"(212) 593-1482"|"B: 30,000 - 49,999"|1500|"emerald.oxford@company2.com"|"Customer total"|52772|2||1998-05-31||"A"|
1047|"Emerson"|"Eddison"|"M"|1981|"single"|"2275 Proclaiming Street"|"34386"|"Eunice"|51458|"NM"|52671|52790|"(577) 405-1780"|"C: 50,000 - 69,999"|3000|"emerson.eddison@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
597|"Emery"|"Gentile"|"M"|1933|"divorced"|"11322 Associating Drive"|"59272"|"San Carlos de Bariloche"|52288|"Rio Negro"|52712|52773|"(316) 889-8790"|"D: 70,000 - 89,999"|3000|"emery.gentile@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
761|"Emery"|"Rogers"|"M"|1981|"married"|"2421 Adumbrate Turnpike"|"76625"|"Abingdon"|51043|"England - Oxfordshire"|52592|52789|"(781) 249-2445"|"F: 110,000 - 129,999"|7000|"emery.rogers@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
391|"Emily"|"Dicks"|"F"|1956|"divorced"|"1558 Fiddles Circle"|"49528"|"Mumbai Bombay"|51932|"Maharashtra"|52660|52781|"(348) 669-6207"|"F: 110,000 - 129,999"|7000|"emily.dicks@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
416|"Emily"|"Chen"|"F"|1990|"single"|"9195 Diagnoses Turnpike"|"37962"|"Fort William"|51515|"Scotland - Highlands and Islands"|52737|52789|"(232) 220-5604"|"F: 110,000 - 129,999"|7000|"emily.chen@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
141|"Emma"|"Marshal"|"F"|1925|"single"|"2601 Invested Lane"|"49147"|"Almeria"|51058|"Almeria"|52545|52778|"(525) 616-5410"|"C: 50,000 - 69,999"|3000|"emma.marshal@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
754|"Emmanuel"|"Parker"|"M"|1987|"single"|"7984 Associatively Street"|"87100"|"Curitiba"|51347|"Parana"|52698|52775|"(712) 871-4580"|"C: 50,000 - 69,999"|3000|"emmanuel.parker@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
372|"Emmeline"|"Greenley"|"F"|1955|"single"|"1429 Dejected Lane"|"70006"|"Augsburg"|51082|"Bayern"|52561|52776|"(446) 723-1056"|"I: 170,000 - 189,999"|10000|"emmeline.greenley@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
798|"Emmett"|"Everley"|"M"|1974|"married"|"5263 Hankel Street"|"42058"|"Niteroi"|51984|"Rio de Janeiro"|52713|52775|"(769) 202-4702"|"I: 170,000 - 189,999"|10000|"emmett.everley@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
1022|"Enos"|"Hanrahan"|"M"|1936|""|"9141 Rates Boulevard"|"60423"|"Clisson"|51333|"Pays de la Loire"|52699|52779|"(271) 910-4823"|"D: 70,000 - 89,999"|3000|"enos.hanrahan@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
634|"Enos"|"Silvis"|"M"|1988|"single"|"11700 Furtively Drive"|"70337"|"Arnemuiden"|51070|"Zeeland"|52770|52784|"(302) 760-9241"|"G: 130,000 - 149,999"|7000|"enos.silvis@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
873|"Enos"|"Figgens"|"M"|1944|"single"|"7995 Himalayas Drive"|"66437"|"Asten"|51075|"Noord-Brabant"|52682|52784|"(569) 760-1845"|"G: 130,000 - 149,999"|7000|"enos.figgens@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
1068|"Ephraim"|"Lake"|"M"|1973|""|"11403 Christianizer Street"|"47075"|"Apeldoorn"|51068|"Gelderland"|52610|52784|"(696) 709-3360"|"L: 300,000 and above"|11000|"ephraim.lake@company2.com"|"Customer total"|52772|2||1998-03-31||"A"|
26|"Erica"|"Vandermark"|"F"|1947|"single"|"5932 Birdies Street"|"30331"|"Forestville"|51512|"OH"|52688|52790|"(304) 963-8636"|"I: 170,000 - 189,999"|10000|"erica.vandermark@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
63|"Erica"|"Remler"|"F"|1969|""|"3053 Implausible Street"|"91105"|"Forest Heights"|51511|"MD"|52652|52790|"(667) 733-7519"|"D: 70,000 - 89,999"|3000|"erica.remler@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
36|"Erina"|"Mccracken"|"F"|1984|"single"|"7408 Bidden Drive"|"59862"|"Malaga"|51894|"Malaga"|52661|52778|"(437) 847-6850"|"D: 70,000 - 89,999"|3000|"erina.mccracken@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
288|"Erna"|"Barajas"|"F"|1984|"single"|"9678 Kidnapper Turnpike"|"70577"|"Paterna"|52105|"Valencia"|52755|52778|"(751) 289-6610"|"G: 130,000 - 149,999"|7000|"erna.barajas@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
421|"Erna"|"Clatterbuck"|"F"|1983|""|"11986 Hungering Circle"|"36029"|"Bethelpark"|51185|"PA"|52693|52790|"(343) 590-7888"|"G: 130,000 - 149,999"|7000|"erna.clatterbuck@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
719|"Ethan"|"House"|"M"|1968|"single"|"9814 Protons Turnpike"|"60073"|"Klang"|51732|"Selangor"|52738|52783|"(781) 490-2013"|"I: 170,000 - 189,999"|10000|"ethan.house@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
174|"Ethel"|"Weston"|"F"|1940|"widow"|"10086 Juan Lane"|"67968"|"Chimney Rock"|51326|"NC"|52664|52790|"(683) 505-6862"|"E: 90,000 - 109,999"|5000|"ethel.weston@company2.com"|"Customer total"|52772|2||||"A"|
419|"Etta"|"Kruger"|"F"|1938|"single"|"2060 Pegasus Street"|"80040"|"Alsen"|51060|"ND"|52665|52790|"(510) 481-3621"|"G: 130,000 - 149,999"|7000|"etta.kruger@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
1088|"Eugene"|"Rothman"|"M"|1942|"single"|"3358 Damn Street"|"59862"|"Malaga"|51894|"Malaga"|52661|52778|"(398) 792-5578"|"H: 150,000 - 169,999"|9000|"eugene.rothman@company2.com"|"Customer total"|52772|2||1998-06-30||"A"|
755|"Evan"|"Nappier"|"M"|1953|"single"|"5282 Galahad Turnpike"|"78769"|"Wroclaw"|52517|"Wroclaw"|52767|52786|"(334) 348-6921"|"D: 70,000 - 89,999"|3000|"evan.nappier@company2.com"|"Customer total"|52772|2||1998-01-31||"A"|
167|"Eve"|"Herd"|"F"|1936|"married"|"10501 Deere Street"|"87100"|"Curitiba"|51347|"Parana"|52698|52775|"(385) 967-3532"|"C: 50,000 - 69,999"|3000|"eve.herd@company2.com"|"Customer total"|52772|2||1998-12-31||"A"|
290|"Evelyn"|"Jewell"|"F"|1974|"single"|"7174 Remembering Street"|"82774"|"Kent"|51724|"CT"|52572|52790|"(482) 656-5817"|"H: 150,000 - 169,999"|9000|"evelyn.jewell@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
664|"Everett"|"Kirk"|"M"|1943|"single"|"8624 Contrives Street"|"85388"|"Artas"|51072|"SD"|52725|52790|"(775) 586-1512"|"I: 170,000 - 189,999"|10000|"everett.kirk@company2.com"|"Customer total"|52772|2||||"A"|
944|"Everett"|"Lovett"|"M"|1948|"divorced"|"1952 Color Street"|"53574"|"Almere"|51057|"Flevopolder"|52599|52784|"(765) 344-1825"|"E: 90,000 - 109,999"|5000|"everett.lovett@company2.com"|"Customer total"|52772|2||1998-05-31||"A"|
663|"Ezra"|"Underhill"|"M"|1947|""|"5086 Charges Boulevard"|"82774"|"Kent"|51724|"CT"|52572|52790|"(570) 502-4060"|"H: 150,000 - 169,999"|9000|"ezra.underhill@company2.com"|"Customer total"|52772|2||1998-02-28||"A"|
